STATE_NAME	COUNTY_NAME	STATE_FIPS	COUNTY_FIPS	total	totalsd	tot95l	tot95u	five_rank	fifty_rank	ninetyfive_rank	percent	persd	per95l	per95u	adjpercent	adjpersd	adjper95l	adjper95u	lipertot09
Montana	Custer County	30	17	2079	190	1726	2467	413	962	1809	25.1	2.3	20.9	29.8	24	2.3	19.8	28.7	2
Montana	Daniels County	30	19	348	46	263	440	216	889	2073	26.1	3.4	19.7	33	23.6	3.3	17.5	30.2	2
Montana	Dawson County	30	21	2049	170	1723	2393	1318	2162	2805	31.5	2.6	26.4	36.7	29.7	2.6	24.8	35.1	3
Montana	Deer Lodge County	30	23	1657	169	1339	2006	262	771	1644	24.2	2.5	19.5	29.3	22.9	2.5	18.3	27.9	2
Montana	Fallon County	30	25	651	77	509	811	1158	2341	3017	32.5	3.8	25.4	40.5	30.8	3.8	23.7	38.7	3
Montana	Fergus County	30	27	2092	176	1759	2457	298	742	1473	24.4	2.1	20.5	28.7	22.7	2.1	18.8	27	2
Montana	Flathead County	30	29	13106	630	11890	14357	158	282	459	19.7	0.9	17.9	21.6	19.2	1	17.3	21.1	1
Montana	Gallatin County	30	31	11361	697	10068	12753	60	139	265	16.7	1	14.8	18.7	17.3	1	15.4	19.3	1
Montana	Garfield County	30	33	245	33	185	314	484	1518	2700	28.4	3.9	21.4	36.3	26.8	3.8	20	34.6	2
Montana	Glacier County	30	35	2730	151	2444	3043	1822	2358	2760	31.1	1.7	27.9	34.7	30.7	1.7	27.5	34.3	3
Montana	Golden Valley County	30	37	189	30	136	253	195	968	2373	25.6	4.1	18.5	34.2	24.2	4	17.4	32.6	2
Montana	Granite County	30	39	611	80	462	776	273	1034	2198	26.2	3.4	19.8	33.2	24.3	3.3	18.2	31.3	2
Montana	Hill County	30	41	3419	157	3115	3734	1506	1977	2407	29.2	1.3	26.6	31.9	28.8	1.4	26.2	31.5	2
Montana	Jefferson County	30	43	1737	178	1399	2093	105	343	871	20.5	2.1	16.5	24.7	19.9	2.1	16	24.1	1
Montana	Judith Basin County	30	45	481	62	368	611	647	1837	2861	30.4	3.9	23.2	38.6	28.1	3.8	21.1	36.1	3
Montana	Lake County	30	47	4651	193	4286	5041	391	609	888	22.6	0.9	20.8	24.5	21.9	1	20	23.9	2
Montana	Lewis and Clark County	30	49	9012	528	8020	10072	129	264	488	19.4	1.1	17.3	21.7	19	1.2	16.9	21.3	1
Montana	Liberty County	30	51	479	56	373	590	1338	2604	3093	35.1	4.1	27.3	43.2	32.5	4	24.7	40.6	3
Montana	Lincoln County	30	53	3581	258	3092	4097	408	825	1458	24.6	1.8	21.2	28.1	23.2	1.8	19.8	27	2
Montana	McCone County	30	55	340	41	265	425	494	1419	2502	27.9	3.3	21.7	34.8	26.2	3.2	20.2	32.9	2
Montana	Madison County	30	57	1688	152	1399	1994	670	1446	2309	28.2	2.5	23.4	33.3	26.3	2.5	21.6	31.3	2
Montana	Meagher County	30	59	434	56	329	553	546	1629	2780	29.4	3.8	22.3	37.3	27.3	3.7	20.5	35	2
Montana	Mineral County	30	61	915	101	730	1121	815	1846	2785	30.5	3.4	24.3	37.4	28.3	3.3	22.4	35.1	3
Montana	Missoula County	30	63	13628	831	12041	15300	43	104	213	16.4	1	14.5	18.4	16.6	1	14.7	18.6	1
Montana	Musselshell County	30	65	1019	110	812	1249	612	1544	2548	28.5	3.1	22.7	34.9	26.8	3	21.2	33	2
Montana	Park County	30	67	2749	253	2269	3263	202	539	1184	22.1	2	18.2	26.2	21.5	2	17.6	25.6	1
Montana	Petroleum County	30	69	92	15	65	122	205	1038	2469	26.1	4.2	18.5	34.7	24.5	4.1	17.1	32.9	2
Montana	Phillips County	30	71	961	91	785	1142	1261	2290	2921	33	3.1	27	39.2	30.4	3	24.6	36.5	3
Montana	Pondera County	30	73	1220	114	1004	1449	961	1836	2656	29.6	2.8	24.4	35.2	28.1	2.7	23.1	33.6	3
Montana	Powder River County	30	75	405	47	314	498	852	2049	2900	31.3	3.7	24.3	38.5	29.1	3.6	22.2	36.4	3
Montana	Powell County	30	77	1486	165	1172	1824	481	1277	2299	25.9	2.9	20.5	31.8	25.5	2.9	20	31.4	2
Montana	Prairie County	30	79	281	37	212	356	602	1740	2828	30.5	4	23	38.7	27.8	3.8	20.8	35.5	3
Montana	Ravalli County	30	81	6454	477	5547	7420	151	360	731	21.1	1.6	18.2	24.3	20	1.6	16.9	23.2	1
Montana	Richland County	30	83	2065	173	1744	2419	1183	1980	2724	30.2	2.5	25.5	35.4	28.9	2.5	24.3	34.1	3
Montana	Roosevelt County	30	85	2182	124	1945	2437	2095	2595	2926	33.1	1.9	29.5	36.9	32.4	1.9	28.8	36.3	3
Montana	Rosebud County	30	87	1815	114	1590	2042	1432	2080	2613	30.2	1.9	26.5	34	29.3	1.9	25.7	33	3
Montana	Sanders County	30	89	2361	191	2003	2754	619	1262	2099	27.4	2.2	23.3	32	25.5	2.2	21.4	30	2
Montana	Sheridan County	30	91	806	86	644	983	872	1911	2794	31.3	3.3	25	38.1	28.5	3.3	22.3	35.3	3
Montana	Silver Bow County	30	93	6366	302	5787	6966	723	1096	1547	25.6	1.2	23.3	28.1	24.6	1.3	22.2	27.1	2
Montana	Stillwater County	30	95	1552	161	1256	1884	215	638	1414	23.6	2.4	19.1	28.6	22.2	2.4	17.8	27.2	2
Montana	Sweet Grass County	30	97	810	94	631	994	707	1796	2758	29.7	3.4	23.1	36.4	27.9	3.4	21.5	34.6	3
Montana	Teton County	30	99	1214	133	956	1481	420	1191	2185	26.9	2.9	21.2	32.8	25.1	2.9	19.6	30.9	2
Montana	Toole County	30	101	1076	123	837	1321	565	1515	2497	27.4	3.1	21.3	33.7	26.6	3.1	20.7	32.7	2
Montana	Treasure County	30	103	143	21	105	186	416	1497	2785	28.9	4.2	21.3	37.7	26.8	4.1	19.5	35.3	2
Montana	Valley County	30	105	1550	125	1312	1801	1152	1932	2663	30.7	2.5	26	35.7	28.7	2.4	24	33.6	3
Montana	Wheatland County	30	107	476	60	363	601	912	2166	2998	32	4.1	24.4	40.4	29.9	4	22.5	38.1	3
Montana	Wibaux County	30	109	227	30	172	288	891	2150	3017	32.6	4.3	24.8	41.3	29.9	4.2	22.4	38.6	3
Montana	Yellowstone County	30	111	25649	1175	23390	28020	593	903	1262	24	1.1	21.9	26.2	23.6	1.1	21.4	25.8	2
Nebraska	Adams County	31	1	5847	280	5313	6419	574	898	1316	24.3	1.2	22.1	26.7	23.6	1.2	21.3	26	2
Nebraska	Antelope County	31	3	1468	108	1262	1689	949	1695	2388	29.6	2.2	25.5	34.1	27.3	2.2	23.2	31.9	3
Nebraska	Arthur County	31	5	74	10	55	95	488	1568	2714	28.8	3.9	21.5	36.9	26.9	3.8	19.7	34.7	2
Nebraska	Banner County	31	7	135	19	102	175	505	1546	2719	27.7	3.9	20.8	35.8	26.9	3.7	20.2	34.8	2
Nebraska	Blaine County	31	9	109	14	84	137	699	1841	2880	30.8	3.8	23.6	38.6	28.4	3.8	21.4	36.2	3
Nebraska	Boone County	31	11	1217	90	1047	1400	1099	1842	2540	30.5	2.3	26.3	35.1	28.1	2.3	23.8	32.9	3
Nebraska	Box Butte County	31	13	2078	141	1810	2361	705	1253	1924	26.7	1.8	23.2	30.3	25.4	1.8	22	29	2
Nebraska	Boyd County	31	15	511	50	415	612	983	1930	2755	31.6	3.1	25.7	37.9	28.7	3	23.1	35	3
Nebraska	Brown County	31	17	700	62	585	824	779	1615	2496	29.7	2.6	24.8	35	27.1	2.6	22.3	32.3	3
Nebraska	Buffalo County	31	19	7489	433	6661	8357	489	827	1266	23.1	1.3	20.6	25.8	23.2	1.3	20.6	25.8	2
Nebraska	Burt County	31	21	1774	117	1549	2003	1769	2463	2907	34.2	2.2	29.8	38.6	31.5	2.3	27.1	36	3
Nebraska	Butler County	31	23	1788	118	1564	2025	1076	1758	2419	29.5	1.9	25.8	33.4	27.7	2	24	31.7	3
Nebraska	Cass County	31	25	4952	319	4328	5596	845	1398	2018	26.9	1.7	23.5	30.4	26	1.7	22.7	29.6	2
Nebraska	Cedar County	31	27	1853	93	1674	2039	1405	1943	2451	30.9	1.6	27.9	34	28.6	1.6	25.6	31.8	3
Nebraska	Chase County	31	29	777	68	650	914	720	1445	2348	28.5	2.5	23.8	33.5	26.4	2.5	21.8	31.5	2
Nebraska	Cherry County	31	31	1229	93	1053	1419	1191	1937	2635	30.1	2.3	25.7	34.7	28.6	2.3	24.3	33.3	3
Nebraska	Cheyenne County	31	33	1775	139	1514	2057	480	961	1637	24.9	1.9	21.2	28.8	24	1.9	20.3	27.9	2
Nebraska	Clay County	31	35	1473	99	1287	1675	1549	2268	2806	32.6	2.2	28.4	37	30.3	2.2	26.2	34.8	3
Nebraska	Colfax County	31	37	1918	148	1635	2223	1086	1830	2537	28.8	2.2	24.5	33.4	28.1	2.2	23.9	32.7	2
Nebraska	Cuming County	31	39	2006	130	1756	2274	1220	1879	2541	30.5	2	26.7	34.6	28.4	2	24.6	32.6	3
Nebraska	Custer County	31	41	2512	125	2267	2759	1530	2079	2562	31.6	1.6	28.6	34.8	29.3	1.6	26.2	32.5	3
Nebraska	Dakota County	31	43	4185	151	3892	4486	2054	2381	2662	30.9	1.1	28.7	33.1	30.9	1.1	28.8	33.2	3
Nebraska	Dawes County	31	45	1562	129	1320	1825	485	1038	1780	24.9	2.1	21	29	24.3	2.1	20.4	28.6	2
Nebraska	Dawson County	31	47	4559	307	3974	5186	887	1517	2169	27.2	1.8	23.7	31	26.5	1.8	23	30.3	2
Nebraska	Deuel County	31	49	439	48	349	539	786	1842	2788	30.7	3.3	24.5	37.7	28.2	3.3	22.1	35.2	3
Nebraska	Dixon County	31	51	1501	84	1339	1667	1667	2268	2723	32.4	1.8	28.9	36	30.3	1.8	26.7	34.1	3
Nebraska	Dodge County	31	53	7978	364	7297	8722	1515	2022	2480	30.6	1.4	28	33.4	29	1.5	26.3	32	3
Nebraska	Douglas County	31	55	85239	2961	79558	91130	686	916	1187	23.5	0.8	21.9	25.1	23.6	0.8	22.1	25.2	5
Nebraska	Dundy County	31	57	491	42	412	574	1368	2297	2890	33	2.8	27.7	38.5	30.4	2.8	25.1	35.9	3
Nebraska	Fillmore County	31	59	1267	103	1070	1473	779	1485	2287	28.8	2.3	24.3	33.5	26.6	2.3	22.1	31.3	2
Nebraska	Franklin County	31	61	826	76	683	979	1527	2489	3023	34.6	3.2	28.6	41.1	31.7	3.2	25.8	38.3	3
Nebraska	Frontier County	31	63	615	51	519	717	1469	2340	2908	32.9	2.7	27.7	38.3	30.7	2.7	25.5	36.2	3
Nebraska	Furnas County	31	65	959	71	826	1103	682	1318	2108	28	2.1	24.1	32.2	25.7	2.1	21.7	30.1	2
Nebraska	Gage County	31	67	4893	249	4409	5383	1106	1604	2126	28.6	1.5	25.7	31.4	27	1.5	24.1	30	2
Nebraska	Garden County	31	69	472	42	390	554	1144	2149	2859	33.3	3	27.5	39.1	29.7	2.9	24.3	35.5	3
Nebraska	Garfield County	31	71	358	37	289	435	323	907	1898	26.9	2.8	21.8	32.7	23.8	2.7	18.9	29.4	2
Nebraska	Gosper County	31	73	389	47	301	487	428	1344	2460	27.9	3.4	21.6	34.9	25.8	3.4	19.7	32.8	2
Nebraska	Grant County	31	75	136	17	103	171	899	2169	2983	31.7	4.1	24	39.8	29.8	4	22.3	37.8	3
Nebraska	Greeley County	31	77	520	44	434	606	1001	1851	2654	31.2	2.7	26.1	36.4	28.3	2.6	23.3	33.5	3
Nebraska	Hall County	31	79	10692	451	9795	11588	1020	1413	1848	26.9	1.1	24.6	29.1	26.1	1.2	23.8	28.5	2
Nebraska	Hamilton County	31	81	1936	130	1679	2198	1083	1773	2417	29.2	2	25.3	33.2	27.8	2	23.9	31.8	2
Nebraska	Harlan County	31	83	757	73	615	905	837	1763	2640	30.6	3	24.9	36.6	27.9	2.9	22.4	33.8	3
Nebraska	Hayes County	31	85	214	26	167	269	742	1845	2818	29.8	3.7	23.2	37.4	28.2	3.6	21.8	35.6	3
Nebraska	Hitchcock County	31	87	725	62	607	851	1499	2373	2952	33.6	2.9	28.1	39.4	31	2.9	25.6	36.9	3
Nebraska	Holt County	31	89	2434	137	2173	2708	1748	2345	2807	33.1	1.9	29.6	36.8	30.8	1.9	27.2	34.7	3
Nebraska	Hooker County	31	91	173	22	131	218	449	1512	2716	29.5	3.8	22.4	37.2	26.7	3.7	19.8	34.4	3
Nebraska	Howard County	31	93	1438	99	1256	1639	1302	1987	2626	30.6	2.1	26.7	34.9	28.9	2.1	25	33.2	3
Nebraska	Jefferson County	31	95	1810	129	1561	2061	1563	2319	2861	32.8	2.3	28.3	37.4	30.6	2.4	26	35.3	3
Nebraska	Johnson County	31	97	1198	99	1013	1399	1170	2003	2724	29.7	2.5	25.1	34.7	28.9	2.5	24.3	33.9	3
Nebraska	Kearney County	31	99	1242	119	1020	1480	439	1106	2032	26.1	2.5	21.4	31.1	24.7	2.5	20.1	29.7	2
Nebraska	Keith County	31	101	1397	106	1191	1611	257	585	1086	23.7	1.8	20.2	27.3	21.7	1.8	18.2	25.4	2
Nebraska	Keya Paha County	31	103	214	25	166	265	1480	2661	3097	35.7	4.2	27.6	44.1	32.8	4.1	24.8	41	3
Nebraska	Kimball County	31	105	720	69	594	864	420	1030	1971	26.6	2.6	21.9	31.9	24.3	2.5	19.8	29.6	2
Nebraska	Knox County	31	107	1970	119	1746	2208	1459	2153	2670	31.9	1.9	28.2	35.7	29.5	2	25.9	33.5	3
Nebraska	Lancaster County	31	109	41018	1705	37820	44415	260	398	591	20	0.8	18.5	21.7	20.3	0.8	18.8	21.9	1
Nebraska	Lincoln County	31	111	7341	309	6755	7957	1282	1669	2105	28.4	1.2	26.1	30.8	27.4	1.2	25	29.9	2
Nebraska	Logan County	31	113	160	21	121	203	472	1482	2635	28.7	3.8	21.8	36.4	26.6	3.6	19.9	34.1	2
Nebraska	Loup County	31	115	144	19	110	185	511	1578	2741	29	3.9	22	37.1	27.1	3.7	20.4	35	2
Nebraska	McPherson County	31	117	104	15	76	135	557	1850	2908	29.2	4.2	21.4	37.7	28.2	4.1	20.5	36.6	2
Nebraska	Madison County	31	119	6040	296	5486	6640	549	868	1286	24.3	1.2	22.1	26.7	23.4	1.2	21.1	25.9	2
Nebraska	Merrick County	31	121	1583	124	1343	1834	818	1547	2328	28.4	2.2	24.1	32.9	26.8	2.2	22.4	31.2	2
Nebraska	Morrill County	31	123	1031	94	852	1221	698	1493	2389	28.6	2.6	23.6	33.8	26.6	2.5	21.7	31.8	2
Nebraska	Nance County	31	125	806	74	665	952	1137	2123	2841	31.7	2.9	26.2	37.5	29.5	2.9	24.1	35.3	3
Nebraska	Nemaha County	31	127	1561	96	1373	1750	1366	2023	2597	30.9	1.9	27.2	34.7	29	1.9	25.3	32.9	3
Nebraska	Nuckolls County	31	129	1014	77	866	1170	959	1725	2487	30.3	2.3	25.9	35	27.6	2.3	23.2	32.3	3
Nebraska	Otoe County	31	131	3238	160	2931	3562	1153	1647	2182	29.2	1.4	26.4	32.1	27.2	1.5	24.4	30.2	2
Nebraska	Pawnee County	31	133	694	57	588	808	1645	2496	2991	34.7	2.8	29.4	40.3	31.6	2.9	26.3	37.4	3
Nebraska	Perkins County	31	135	636	58	527	751	1077	2017	2771	31.1	2.8	25.8	36.7	29	2.8	23.7	34.7	3
Nebraska	Phelps County	31	137	1773	150	1488	2078	570	1194	2033	26.9	2.3	22.6	31.6	25.2	2.3	20.9	29.9	2
Nebraska	Pierce County	31	139	1750	115	1525	1981	1959	2640	2981	34	2.2	29.6	38.5	32.6	2.3	28.2	37.2	3
Nebraska	Platte County	31	141	5724	268	5205	6264	572	907	1333	24.8	1.2	22.6	27.2	23.6	1.2	21.3	26.1	2
Nebraska	Polk County	31	143	1125	80	978	1286	1163	1899	2561	30.2	2.1	26.2	34.5	28.4	2.2	24.3	32.8	3
Nebraska	Red Willow County	31	145	2013	121	1785	2258	568	1010	1574	25.7	1.5	22.8	28.8	24.2	1.6	21.2	27.4	2
Nebraska	Richardson County	31	147	2072	111	1856	2297	1912	2471	2853	33.6	1.8	30.1	37.3	31.5	1.9	27.9	35.3	3
Nebraska	Rock County	31	149	382	41	304	465	975	2078	2912	31.8	3.5	25.4	38.8	29.5	3.4	23.1	36.3	3
Nebraska	Saline County	31	151	2750	190	2390	3133	1016	1636	2330	28.1	1.9	24.4	32	27.2	2	23.5	31.2	2
Nebraska	Sarpy County	31	153	21729	1028	19754	23848	284	457	700	20.4	1	18.5	22.3	20.8	1	18.9	22.7	1
Nebraska	Saunders County	31	155	3767	243	3310	4249	649	1151	1754	26	1.7	22.8	29.3	24.8	1.7	21.7	28.2	2
Nebraska	Scotts Bluff County	31	157	7516	270	6988	8050	1240	1612	1999	28.2	1	26.2	30.2	27	1.1	24.9	29.2	2
Nebraska	Seward County	31	159	2781	161	2480	3110	448	776	1235	23.9	1.4	21.3	26.7	23	1.4	20.4	25.8	2
Nebraska	Sheridan County	31	161	1235	88	1064	1411	1410	2164	2753	31.7	2.3	27.3	36.2	29.7	2.3	25.3	34.3	3
Nebraska	Sherman County	31	163	692	59	579	808	1193	2095	2805	32.1	2.7	26.8	37.5	29.4	2.7	24.1	34.9	3
Nebraska	Sioux County	31	165	293	32	232	359	731	1722	2648	28.9	3.2	22.8	35.3	27.5	3.1	21.6	34	2
Nebraska	Stanton County	31	167	1438	118	1214	1674	1508	2355	2897	31.6	2.6	26.7	36.8	30.8	2.6	25.9	35.9	3
Nebraska	Thayer County	31	169	1163	95	979	1351	871	1697	2534	30.7	2.5	25.8	35.6	27.5	2.5	22.7	32.6	3
Nebraska	Thomas County	31	171	133	18	100	170	543	1719	2831	29.6	4	22.1	37.7	27.7	3.9	20.5	35.8	3
Nebraska	Thurston County	31	173	1549	92	1375	1733	2374	2818	3041	34.6	2	30.7	38.7	34.2	2.1	30.2	38.3	3
Nebraska	Valley County	31	175	975	71	840	1119	1168	1939	2631	31.4	2.3	27.1	36	28.6	2.3	24.2	33.4	3
Nebraska	Washington County	31	177	3208	215	2799	3652	295	575	1032	22.5	1.5	19.7	25.7	21.7	1.5	18.9	24.9	2
Nebraska	Wayne County	31	179	1723	111	1510	1950	832	1354	1926	25.8	1.7	22.7	29.3	25.8	1.7	22.6	29.2	2
Nebraska	Webster County	31	181	886	66	759	1018	1592	2383	2924	34.2	2.5	29.3	39.3	31	2.6	26.1	36.4	3
Nebraska	Wheeler County	31	183	175	21	135	218	754	1918	2839	30.7	3.7	23.6	38.2	28.6	3.6	21.9	35.9	3
Nebraska	York County	31	185	2941	154	2646	3248	1306	1820	2366	29.1	1.5	26.2	32.1	28.1	1.6	25	31.3	2
Nevada	Churchill County	32	1	4741	357	4068	5460	750	1383	2079	27.2	2	23.3	31.3	26	2	22.2	30.1	2
Nevada	Clark County	32	3	345372	9884	326274	364991	1058	1302	1549	25.4	0.7	24	26.9	25.6	0.7	24.2	27	8
Nevada	Douglas County	32	5	6338	491	5425	7342	28	90	245	17.8	1.4	15.2	20.6	16.4	1.4	13.9	19.3	1
Nevada	Elko County	32	7	7922	582	6804	9061	597	1097	1754	24.4	1.8	20.9	27.9	24.6	1.8	21.2	28.2	2
Nevada	Esmeralda County	32	9	139	22	100	186	148	781	2213	25.6	4	18.4	34.1	23.2	3.8	16.5	31.4	2
Nevada	Eureka County	32	11	319	46	235	415	342	1268	2524	26.3	3.8	19.3	34.1	25.6	3.7	18.8	33.2	2
Nevada	Humboldt County	32	13	3122	312	2535	3749	436	1039	1945	24.9	2.5	20.2	29.9	24.4	2.4	19.8	29.4	2
Nevada	Lander County	32	15	864	116	652	1105	275	1025	2151	24.8	3.3	18.7	31.8	24.3	3.2	18.4	31.1	2
Nevada	Lincoln County	32	17	909	123	688	1159	180	737	1961	26	3.5	19.7	33.2	22.9	3.4	17	30	2
Nevada	Lyon County	32	19	10082	624	8902	11365	761	1233	1806	26.5	1.6	23.4	29.9	25.3	1.6	22.3	28.6	2
Nevada	Mineral County	32	21	1113	123	880	1355	829	1852	2750	30.4	3.4	24	37	28.3	3.2	22.2	34.8	3
Nevada	Nye County	32	23	10660	634	9455	11942	1289	1945	2555	31.3	1.9	27.8	35.1	28.7	2	25	32.7	3
Nevada	Pershing County	32	27	1225	160	942	1566	465	1366	2560	25.7	3.3	19.7	32.8	26	3.3	20.1	33.1	2
Nevada	Storey County	32	29	811	113	605	1055	154	649	1767	23.2	3.2	17.3	30.1	22.4	3.1	16.8	29	2
Nevada	Washoe County	32	31	52588	1795	49161	56143	83	135	206	17.4	0.6	16.2	18.5	17.2	0.6	16	18.4	1
Nevada	White Pine County	32	33	1723	196	1361	2129	318	951	1931	24.7	2.8	19.5	30.5	24	2.8	18.9	29.7	2
Nevada	Carson City	32	510	8464	602	7347	9688	151	340	690	20.7	1.5	18	23.7	19.8	1.5	17.1	22.9	1
New Hampshire	Belknap County	33	1	10498	583	9389	11677	330	592	970	22.1	1.2	19.8	24.6	21.7	1.3	19.3	24.4	1
New Hampshire	Carroll County	33	3	8095	496	7144	9112	178	366	695	21.3	1.3	18.8	24	20	1.4	17.5	22.8	1
New Hampshire	Cheshire County	33	5	12768	645	11536	14066	312	530	832	21.8	1.1	19.7	24	21.3	1.1	19.2	23.6	1
New Hampshire	Coos County	33	7	7227	312	6633	7854	1310	1781	2243	29.3	1.3	26.9	31.8	27.8	1.4	25.3	30.6	2
New Hampshire	Grafton County	33	9	12889	611	11746	14136	152	267	437	19.5	0.9	17.8	21.4	19	1	17.2	21	1
New Hampshire	Hillsborough County	33	11	65720	1961	61974	69591	456	604	785	21.9	0.7	20.7	23.2	21.8	0.7	20.5	23.2	1
New Hampshire	Merrimack County	33	13	23160	1052	21124	25245	221	371	576	20.6	0.9	18.8	22.5	20.1	1	18.2	22	1
New Hampshire	Rockingham County	33	15	45715	1672	42545	49105	253	375	552	20.4	0.7	19	22	20.1	0.8	18.6	21.7	1
New Hampshire	Strafford County	33	17	21136	920	19379	23016	521	776	1111	23	1	21.1	25	22.9	1	21	24.9	2
New Hampshire	Sullivan County	33	19	8525	455	7652	9449	746	1177	1680	26.1	1.4	23.4	28.9	25	1.4	22.3	27.9	2
New Jersey	Atlantic County	34	1	50785	1747	47474	54290	834	1106	1417	25.2	0.9	23.6	27	24.6	0.9	22.9	26.4	2
New Jersey	Bergen County	34	3	159955	6470	147363	172744	575	842	1163	23.7	1	21.8	25.6	23.2	1	21.3	25.2	5
New Jersey	Burlington County	34	5	79354	3389	72942	86168	611	877	1230	23.8	1	21.9	25.9	23.5	1	21.5	25.6	5
New Jersey	Camden County	34	7	106788	4065	98956	114808	1423	1797	2184	28.2	1.1	26.1	30.3	27.9	1.1	25.8	30.1	5
New Jersey	Cape May County	34	9	18169	802	16646	19744	413	676	1037	24.1	1.1	22.1	26.2	22.3	1.1	20.1	24.5	2
New Jersey	Cumberland County	34	11	35410	1605	32267	38636	1913	2361	2695	30.9	1.4	28.2	33.7	30.7	1.4	27.9	33.5	3
New Jersey	Essex County	34	13	152896	4561	144197	162208	1429	1708	1996	27.5	0.8	25.9	29.2	27.5	0.8	25.9	29.2	5
New Jersey	Gloucester County	34	15	54167	2286	49706	58626	872	1207	1594	25.4	1.1	23.3	27.5	25.1	1.1	23	27.2	2
New Jersey	Hudson County	34	17	129427	4196	121272	137928	1631	1934	2242	28	0.9	26.2	29.9	28.6	0.9	26.8	30.4	5
New Jersey	Hunterdon County	34	19	18035	885	16375	19860	120	220	367	18.8	0.9	17	20.7	18.4	0.9	16.7	20.4	1
New Jersey	Mercer County	34	21	68156	2935	62550	73888	878	1211	1614	25.3	1.1	23.2	27.4	25.2	1.1	23.1	27.4	2
New Jersey	Middlesex County	34	23	158856	5913	147396	170726	1278	1627	1985	27.2	1	25.2	29.2	27.1	1	25.1	29.2	5
New Jersey	Monmouth County	34	25	103608	4484	95103	112599	337	515	768	21.9	0.9	20.1	23.8	21.2	1	19.4	23.1	4
New Jersey	Morris County	34	27	75420	3111	69377	81638	276	429	632	21	0.9	19.3	22.7	20.5	0.9	18.9	22.3	4
New Jersey	Ocean County	34	29	112077	4627	103135	121247	650	969	1370	26.1	1.1	24	28.2	24	1.1	21.8	26.2	5
New Jersey	Passaic County	34	31	97798	4215	89757	106155	1287	1698	2118	27.6	1.2	25.4	30	27.4	1.2	25.2	29.8	5
New Jersey	Salem County	34	33	15396	886	13694	17151	1729	2310	2751	31.3	1.8	27.8	34.9	30.6	1.8	27.1	34.2	3
New Jersey	Somerset County	34	35	50728	2283	46294	55332	315	506	761	21.3	1	19.4	23.2	21.1	1	19.3	23.1	1
New Jersey	Sussex County	34	37	24354	1182	22107	26733	369	593	928	21.9	1.1	19.9	24	21.8	1.1	19.7	24	1
New Jersey	Union County	34	39	97197	4200	89153	105675	890	1222	1597	25.3	1.1	23.2	27.6	25.2	1.1	23.1	27.4	5
New Jersey	Warren County	34	41	21030	921	19245	22889	876	1252	1675	25.9	1.1	23.7	28.2	25.3	1.2	23.1	27.7	2
New Mexico	Bernalillo County	35	1	74959	3252	68652	81677	36	69	127	16	0.7	14.6	17.4	15.9	0.7	14.5	17.3	4
New Mexico	Catron County	35	3	614	89	453	799	42	276	1065	21.2	3.1	15.7	27.7	19.3	2.9	14.2	25.3	1
New Mexico	Chaves County	35	5	11668	731	10305	13175	828	1369	2007	26.7	1.7	23.6	30.1	25.9	1.7	22.7	29.4	2
New Mexico	Cibola County	35	6	5047	369	4363	5792	800	1379	2088	26.3	1.9	22.7	30.2	26	1.9	22.5	29.9	2
New Mexico	Colfax County	35	7	2420	244	1961	2913	327	902	1799	25.3	2.6	20.5	30.5	23.7	2.5	19	28.7	2
New Mexico	Curry County	35	9	8283	543	7255	9386	1090	1683	2282	27.4	1.8	24	31.1	27.4	1.8	24	31	2
New Mexico	De Baca County	35	11	401	54	299	512	410	1436	2695	28.6	3.9	21.3	36.5	26.4	3.8	19.4	34.3	2
New Mexico	Doña Ana County	35	13	24909	1653	21848	28325	58	150	313	17.5	1.2	15.4	19.9	17.5	1.2	15.3	19.9	1
New Mexico	Eddy County	35	15	10166	649	8930	11486	1010	1577	2200	27.5	1.8	24.2	31.1	26.9	1.8	23.5	30.5	2
New Mexico	Grant County	35	17	4588	433	3784	5476	88	283	707	20.4	1.9	16.8	24.4	19.2	1.9	15.7	23.2	1
New Mexico	Guadalupe County	35	19	782	126	556	1047	121	730	2144	23.5	3.8	16.7	31.5	22.9	3.7	16.1	30.7	2
New Mexico	Harding County	35	21	118	20	83	162	47	391	1643	22.2	3.8	15.7	30.6	20.6	3.7	14.4	28.6	1
New Mexico	Hidalgo County	35	23	895	135	652	1181	172	851	2163	24.5	3.7	17.9	32.4	23.5	3.6	17	31.2	2
New Mexico	Lea County	35	25	11994	755	10528	13515	1584	2186	2689	29.9	1.9	26.3	33.7	29.8	1.9	26.1	33.6	3
New Mexico	Lincoln County	35	27	3451	350	2790	4166	108	370	944	21.2	2.1	17.1	25.6	20.1	2.1	16.2	24.5	1
New Mexico	Los Alamos County	35	28	1986	228	1565	2460	8	31	148	14.8	1.7	11.7	18.4	14.5	1.7	11.4	17.9	1
New Mexico	Luna County	35	29	4242	448	3423	5154	167	519	1280	22.5	2.4	18.2	27.3	21.4	2.4	17	26.3	2
New Mexico	McKinley County	35	31	11706	527	10698	12756	989	1382	1798	25.9	1.2	23.7	28.2	25.9	1.2	23.7	28.3	2
New Mexico	Mora County	35	33	869	139	620	1169	97	596	1797	23.1	3.7	16.5	31	21.9	3.5	15.5	29.5	2
New Mexico	Otero County	35	35	10372	718	9020	11833	309	621	1088	22.4	1.5	19.5	25.5	22	1.6	19	25.1	1
